Time,Title,Content,URL
"10:52  AM ET Wed, 14 June 2017",US retail sales post biggest drop in 16 months,U.S. retail sales recorded their biggest drop in more than a year in May amid declining purchases of motor vehicles and discretionary spending,https://www.cnbc.com/2017/06/14/us-retail-sales-may-2017.html
"7:59  PM ET Tue, 13 June 2017","Fed is expected to hike interest rates Wednesday, but inflation is the wild card for markets","The Fed is expected to raise interest rates Wednesday, but what it says about inflation may be an important indicator of future hikes.",https://www.cnbc.com/2017/06/13/fed-is-expected-to-hike-interest-rates-wednesday-but-inflation-is-the-wild-card-for-markets.html
"6:02  PM ET Tue, 13 June 2017",Fed rate hike this week to hit millions of borrowers,"While it may not sound like much, the Fed's move to hike its benchmark interest rate target up a quarter point will have ramifications.rnrn",https://www.cnbc.com/2017/06/13/fed-rate-hike-this-week-to-hit-millions-of-borrowers.html
"9:38  AM ET Mon, 12 June 2017",Trump hasnxe2x80x99t appointed anyone to any key infrastructure jobs,"The country can persist with these transportation vacancies, but it delays an agency's effectiveness, Vox reports.",https://www.cnbc.com/2017/06/12/trump-hasnt-appointed-anyone-to-any-key-infrastructure-jobs.html
"10:13  AM ET Fri,  9 June 2017","Wholesale inventories slide 0.5% in April, falling short of estimates",The Commerce Department reported April's wholesale inventories on Friday.,https://www.cnbc.com/2017/06/09/april-2017-wholesale-trade-data.html
"2:03  PM ET Fri,  9 June 2017",Business owners are highly confident: New CNBC/SurveyMonkey small-business confidence index,"According to the CNBC/SurveyMonkey Small Business Survey, small-biz owners are ""undeniably confident"" in their prospects for the next year.",https://www.cnbc.com/2017/06/09/small-business-owners-confident-about-economy-and-future-of-business.html
"1:32  PM ET Thu, 29 June 2017","Most entrepreneurs are optimistic Trump will rewrite tax code that ""strangles them""","Taxes are the No. 1 issue facing small business, according to the first CNBC/SurveyMonkey Small Business Survey, released Friday.",https://www.cnbc.com/2017/06/09/the-reason-small-business-owners-love-trumps-tax-plan.html
"1:27  PM ET Thu, 29 June 2017","Trump supporters are bullish on the economy, just don't expect them to hire new workers","Business owners are optimistic about revenue increases, but a majority have no current plan to add jobs: CNBC/SurveyMonkey Small Business Survey.",https://www.cnbc.com/2017/06/09/why-small-business-can-love-trump-but-still-not-create-many-jobs.html
"9:31  AM ET Thu,  8 June 2017",Paul Ryan says xe2x80x98death taxxe2x80x99 hurts Wisconsin small businesses. IRS data shows otherwise.,"House Speaker Paul Ryan and President Trump may be exaggerating estate tax's harm to small businesses and family farms, ProPublica reports.rn",https://www.cnbc.com/2017/06/08/paul-ryan-says-death-tax-hurts-wisconsin-small-businesses-irs-data-shows-otherwise.html
"8:52  AM ET Thu,  8 June 2017",Jobless claims fall; labor market slack shrinking,"The number of Americans filing for benefits fell last week, unwinding half of the prior period's jump and suggesting the labor market was tightening.",https://www.cnbc.com/2017/06/08/us-weekly-jobless-claims-june-3-2017.html
"4:39  PM ET Wed,  7 June 2017","3 'really bad facts' are hurting the US economy, according to JPMorgan CEO Dimon","Speaking at a Business Roundtable summit, Dimon implored the public to focus on ""three really bad facts"" limiting growth in the U.S.",https://www.cnbc.com/2017/06/07/jamie-dimon-america-has-to-get-its-act-together.html
"12:05  PM ET Wed,  7 June 2017",Urban residential rentals are 'exploding' as boomers and millennials move in,"Both empty-nesters and young professionals are helping fuel a boom in multifamily housing in the country's big cities, N.Y. Times reports.",https://www.cnbc.com/2017/06/07/developers-lure-buyers-to-cities-even-as-prices-stall.html
"11:04  AM ET Wed,  7 June 2017",Only 37 percent of Americans think their kids will be better off,Parents worry that their children will be sleeping less soundly in the future.,https://www.cnbc.com/2017/06/07/only-37-percent-of-americans-think-their-kids-will-be-better-off.html
"10:40  AM ET Wed,  7 June 2017",Trump wants to start charging stores to accept food stamps,The Office of Management and Budget said the fee would be assessed when stores sign up and would require renewal after five years.,https://www.cnbc.com/2017/06/07/trump-wants-to-start-charging-stores-to-accept-food-stamps.html
"9:49  AM ET Wed,  7 June 2017",These two 'boogeymen' no longer haunt the Fed,"Last year, things holding back the Fed were Brexit and the U.S. election, Bespoke's Paul Hickey says. rn",https://www.cnbc.com/2017/06/07/these-two-boogeymen-no-longer-haunt-the-fed.html
"11:26  AM ET Tue,  6 June 2017",CEOs still confident in Trump pro-growth plans,The latest Business Roundtable CEO Economic Outlook Index hits its highest level since the second quarter of 2014.,https://www.cnbc.com/2017/06/06/business-ceo-confidence-hits-highest-level-in-three-years.html
"3:16  PM ET Tue,  6 June 2017",Op-Ed: Here's one tax the GOP should support,"Once the GOP enacts tax reform, it should adopt a new tax that will help grow the economy and reduce emissions, says Alex Brill.",https://www.cnbc.com/2017/06/06/lets-scrap-regulations-in-favor-of-a-carbon-tax-commentary.html
"8:58  AM ET Tue, 30 May 2017",'Trump bump' in small business hiring slows in May,The Small Business Jobs Index decreased 0.16 percent from the previous month to 100.34.,https://www.cnbc.com/2017/05/30/small-business-hires-fall-in-may-but-employees-got-raises-paycheck-survey.html
"2:23  PM ET Tue, 30 May 2017","Growth in US home prices continues in March, reaching 33-month high",The latest data released Tuesday shows that home prices continued their rise across the country over the past 12 months.,https://www.cnbc.com/2017/05/30/us-home-prices-climb-5-point-8-percent-in-march-sp-corelogic-case-shiller.html
"11:01  PM ET Sun, 28 May 2017",San Francisco Fed's Williams: US economy doesn't need a fiscal package,San Francisco Fed President Williams said he still expects three rate hikes by the central bank this year including the one in March.,https://www.cnbc.com/2017/05/28/san-francisco-feds-williams-reiterates-his-expectation-of-three-rate-hikes-this-year-including-march.html
"9:03  AM ET Tue, 30 May 2017",Consumer spending rises as inflation rebounds,U.S. consumer spending recorded its biggest increase in four months in April and monthly inflation rebounded.,https://www.cnbc.com/2017/05/30/us-personal-income-april-2017.html
"3:20  PM ET Mon, 29 May 2017","'Trumponomics' needs 3% growth to work, but this aspect of Trump's agenda undermines that plan","Donald Trump's budget needs 3 percent economic growth to work. But the labor force is shrinking, and his policies ignore the problem.",https://www.cnbc.com/2017/05/24/heres-why-trumps-3-percent-growth-target-doesnt-add-up.html
"11:37  AM ET Tue, 23 May 2017",Treasury's Mnuchin on tax reform: 'Our objective is to get it done this year',Steven Mnuchin said Tuesday the Trump administration hopes to pass a plan to overhaul the U.S. tax system by the end of the year.,https://www.cnbc.com/2017/05/23/treasurys-mnuchin-on-tax-reform-our-objective-is-to-get-it-done-this-year.html
"9:56  AM ET Tue, 16 May 2017",US industrial production posts biggest gain since 2014,American industry expanded production last month at the fastest pace in more than three years as manufacturers and mines recovered from a March downturn.,https://www.cnbc.com/2017/05/16/us-industrial-production-april-2017.html
"10:01  AM ET Tue,  6 June 2017",Mexico to Wilbur Ross: We're not a dumping ground for China to get around NAFTA rules,Mexico's economy secretary responds to Commerce Secretary Wilbur Ross' accusation that Mexico is taking advantage of NAFTA rules.,https://www.cnbc.com/2017/06/06/mexico-were-not-taking-advantage-of-nafta-rules-in-trade-with-china.html
"9:36  AM ET Tue,  6 June 2017",GOP congressman: 'I've got a reason to crawl into a fetal position and weep every day',"Tax reform can happen without Obamacare repeal first, says the House Financial Services chairman.",https://www.cnbc.com/2017/06/06/tax-reform-can-happen-without-obamacare-repeal-first-rep-hensarling.html
"11:52  AM ET Tue,  6 June 2017",How Trump's economic advisor nominee says 3% growth can happen,"If confirmed, Hassett would become one of the top economic advisors to Trump, who has pushed economic growth as his top priority.",https://www.cnbc.com/2017/06/06/trump-nominee-kevin-hassett-says-3-percent-growth-can-happen-with-changes.html
"8:43  AM ET Thu,  6 July 2017",US jobless claims rise for third straight week,"The number of Americans filing for benefits unexpectedly rose for a third straight week, likely as some automakers closed assembly plants for summer retooling.",https://www.cnbc.com/2017/07/06/us-weekly-jobless-claims-july-1-2017.html
"8:36  AM ET Thu,  6 July 2017","US trade deficit fell in May; gaps with Mexico, China rose",The U.S. trade deficit narrowed in May. The politically sensitive trade gap with China also slid.,https://www.cnbc.com/2017/07/06/us-trade-deficit-fell-in-may-gaps-with-mexico-china-rose.html
"2:49  PM ET Wed,  5 July 2017",The global economy is doing something it hasn't done in 7 years and that has Wall Street excited,"There is a ""global synchronous recovery"" taking place and it has Wall Street analysts feeling bullish.",https://www.cnbc.com/2017/07/05/the-global-economy-is-doing-something-it-hasnt-done-in-7-years.html
"12:14  PM ET Wed,  5 July 2017",Op-Ed: Why Trump's dangerous trade policy won't work,"Protectionism will not add to American jobs or raise wages, on the whole, says New York Times' Eduardo Porter.",https://www.cnbc.com/2017/07/05/trumps-trade-choice-follow-the-postwar-order-or-blow-it-up.html
"7:26  AM ET Thu,  6 July 2017",Mark Zuckerberg again defends government giving people free money,"Mark Zuckerberg recently visited Alaska, where he said basic income makes a lot of sense and gives residents a social safety net.",https://www.cnbc.com/2017/07/05/mark-zuckerberg-talks-basic-income-after-alaska-trip.html
"10:51  AM ET Wed,  5 July 2017",Confidence boomed after the election. The economy hasnxe2x80x99t.,"The U.S. economy is plodding along at the same modest rate it has for the last eight years, N.Y. Times reports.",https://www.cnbc.com/2017/07/05/confidence-boomed-after-the-election-the-economy-hasnt.html
"6:53  PM ET Wed,  5 July 2017",Two major lending changes mean it's suddenly easier to get a mortgage,"Two major changes in the mortgage market go into effect this month, and both could help millions more borrowers qualify for a home loan.",https://www.cnbc.com/2017/07/05/two-major-lending-changes-mean-its-suddenly-easier-to-get-a-mortgage.html
"8:54  AM ET Tue, 16 May 2017",US housing starts fell 2.6% in April,"Construction of new homes fell for a second straight month in April, pushing activity to the lowest point in five months.",https://www.cnbc.com/2017/05/16/us-housing-starts-april-2017.html
"12:20  PM ET Mon, 15 May 2017","Op-Ed: Trump's quick to fire, but slow to hire, and that's creating a massive security risk","Trump doesn't have a plan xe2x80x94 or people xe2x80x94 in place for key domestic and foreign policies, writes National Review's Kevin Williamson.",https://www.cnbc.com/2017/05/15/trump-policies-hurt-us-defenses-against-asia-nuke-crisis-commentary.html
"2:03  PM ET Mon, 15 May 2017","The worst news for the economy might be coming from banks, not retail","Despite high levels of economic confidence, one indicator shows that has not translated into much action yet.",https://www.cnbc.com/2017/05/15/the-worst-news-for-the-economy-might-be-coming-from-banks-not-retail.html
"11:13  AM ET Wed,  5 July 2017","After years of growth, automakers are cutting US jobs","A downturn in car sales after two record years is prompting companies to scale back domestic production, particularly for smaller vehicles. NYT reports.",https://www.cnbc.com/2017/07/05/after-years-of-growth-automakers-are-cutting-us-jobs.html
"11:19  AM ET Wed,  5 July 2017","Small business hires dropped in June, but employees saw wages rise, Paychex survey shows",The Small Business Jobs Index decreased 0.24 percent to 100.10 in June.,https://www.cnbc.com/2017/07/05/paychex-survey-small-business-hires-dropped-in-june-but-wages-rose.html
"10:58  AM ET Wed,  5 July 2017",Early indications point to a surprisingly strong second-quarter earnings season,"We're still in the early innings of earnings season, but so far the results have been promising.",https://www.cnbc.com/2017/07/05/indications-point-to-a-surprisingly-strong-earnings-season.html
"12:45  PM ET Fri, 30 June 2017",Consumer sentiment hits lowest level since November,"Economists expected the University of Michigan's Consumer Sentiment Index to hit 94.5 in June, according to Thomson Reuters.",https://www.cnbc.com/2017/06/30/june-us-consumer-sentiment.html
"6:00  AM ET Fri, 30 June 2017","A Yellen replacement is unlikely to throw Fed off course, says Bullard","When President Donald Trump officially embarked upon his presidential career in January, deafening whispers began to circulate around Washington that it soon could spell the end of another highly prized title: that of Federal Reserve chair.",https://www.cnbc.com/2017/06/30/yellen-replacement-unlikely-to-throw-fed-bullard.html
"3:39  AM ET Fri, 30 June 2017",Fedxe2x80x99s Bullard says US rate hikes xe2x80x98too aggressivexe2x80x99 for data,"The U.S. Federal Reserve should defer on its rate hike agenda until concrete reforms emerge from Washington, according to one of its key policy makers.",https://www.cnbc.com/2017/06/30/feds-bullard-says-u-s-rate-hikes-too-aggressive-for-data.html
"2:46  PM ET Fri, 30 June 2017",Trump reportedly 'hell-bent' on imposing steel tariff despite objections from most advisors,"Axios reports that President Donald Trump's White House is ""hell-bent"" on imposing tariffs.",https://www.cnbc.com/2017/06/30/president-trump-reportedly-hell-bent-on-imposing-steel-tariff.html
"9:06  AM ET Fri, 30 June 2017",US consumer spending rises modestly in May,Americans enjoyed a healthy increase in income last month but didn't spend much of the gain.,https://www.cnbc.com/2017/06/30/us-personal-income-may-2017.html
"10:03  AM ET Fri, 30 June 2017",US Midwest factory index hits 3-year high: Chicago PMI,A key reading on the regional view of the national economy in May came in much stronger than expected on Friday.,https://www.cnbc.com/2017/06/30/chicago-pmi-june-2017.html
"11:23  AM ET Fri, 30 June 2017","Economy slowed less than expected in Q1, on a rise in spending and jump in exports",The economy slowed less sharply in the first quarter than initially estimated due to unexpectedly higher consumer spending and a bigger jump in exports.,https://www.cnbc.com/2017/06/29/final-reading-on-q1-gross-domestic-product.html
"10:48  AM ET Thu, 29 June 2017","US jobless claims rise, but the labor market is still buoyant","First-time claims for state unemployment benefits were expected to total 240,000 in the most recent week, down from the 241,000 claims reported in the previous week.",https://www.cnbc.com/2017/06/29/us-weekly-jobless-claims-june-24-2017.html
"10:18  AM ET Tue, 27 June 2017","Consumer confidence gains in June, topping estimates","The Consumer Confidence Index rose in June to 118.9, despite expectations for it to drop, The Conference Board announced Tuesday.",https://www.cnbc.com/2017/06/27/june-us-consumer-confidence.html
"10:49  AM ET Tue, 27 June 2017","IMF calls for tax reform, fewer regs, infrastructure spending to boost US growth xe2x80x94 just like Trump","US economy needs tax reform, infrastructure spending and better regulations to make sure benefits hit everyone, according to the IMF.",https://www.cnbc.com/2017/06/27/imf-recommendations-for-us-growth-look-a-lot-like-the-trump-agenda.html
"11:45  AM ET Wed, 19 July 2017","Trump promised to transform NAFTA or scrap it. Instead, hexe2x80x99s tweaking it.","Most of the Republican Party is populated by die-hard free traders who wouldnxe2x80x99t be fans of a new version of NAFTA, Vox reports.",https://www.cnbc.com/2017/07/19/trump-promised-to-transform-nafta-or-scrap-it-instead-hes-tweaking-it.html
"4:01  PM ET Wed, 19 July 2017","Rich shouldn't pay their taxes, Washington state GOP says","Seattle passed a new income tax on households earning more than $500,000, prompting the state's Republicans to revolt.",https://www.cnbc.com/2017/07/19/rich-shouldnt-pay-their-taxes-washington-state-gop-says.html
"10:05  AM ET Fri, 21 July 2017",It's back-to-school season as sales tax holidays kick off,Tax-free holidays can be a bargain if you shop wisely. Here's how.,https://www.cnbc.com/2017/07/19/tax-free-holidays-are-coming-up-which-means-back-to-school-shopping-is-around-the-corner.html
"9:27  AM ET Wed, 19 July 2017","US housing starts, permits rebound in June",U.S. homebuilding rebounded more than expected in June after declining for three straight months.,https://www.cnbc.com/2017/07/19/housing-starts-june-2017.html
"1:46  PM ET Wed, 19 July 2017",Mortgage applications jump 6.3% as borrowers rush to refinance,"Refinance applications surged 13 percent last week, even as mortgage rates remained steady.",https://www.cnbc.com/2017/07/19/mortgage-applications-jump-as-borrowers-rush-to-refinance.html
"10:11  AM ET Tue, 18 July 2017","The coming Republican civil war over the budget resolution, explained","Congressional Republicans have yet to enact a single piece of major legislation on taxes, health care or federal spending, Vox reports.",https://www.cnbc.com/2017/07/18/republican-war-over-federal-budget-resolution-brewing.html
"10:29  AM ET Tue, 18 July 2017",A 'spectacular' trend is transforming the world's second largest economy: Stephen Roach says,"Morgan Stanley Asia's former chairman, Stephen Roach, debunks China ""doomsday"" scenarios.",https://www.cnbc.com/2017/07/18/china-growth-exceeds-estimates-heres-where-stephen-roach-sees-the-next-big-surge.html
"10:24  AM ET Tue, 18 July 2017",Trump's trade policies tank homebuilder confidence in July,Homebuilder confidence falls sharply due partly to fears over rising material costs.,https://www.cnbc.com/2017/07/18/trumps-trade-policies-tank-homebuilder-confidence-in-july.html
"10:57  AM ET Tue, 18 July 2017","House Budget Committee proposes boosting defense spending, reshaping welfare programs",The House Budget Committee unveils a spending proposal that would boost funding for defense but dramatically reshape social programs.,https://www.cnbc.com/2017/07/18/house-budget-committee-unveils-fiscal-2018-budget-plan.html
"11:15  AM ET Wed, 12 July 2017","The Fed under Gary Cohn would 'reverse' Yellen era policies, says strategist Mark Grant","The chief strategist at Hilltop Securities says Gary Cohn would bring a more ""pragmatic Fed.""",https://www.cnbc.com/2017/07/12/the-fed-under-gary-cohn-would-reverse-yellen-policies-says-mark-grant.html
"5:33  AM ET Tue, 18 July 2017",Private sector group suggests new Canada-Mexico trade deal should look more like scrapped Asia deal,A private sector advisory group is calling for TPP language to be included in the NAFTA renegotiation.,https://www.cnbc.com/2017/07/17/private-sector-advisory-group-suggests-nafta-rewrite-based-on-tpp.html
"1:57  PM ET Tue, 18 July 2017",Foreigners snap up record number of US homes,"The jump in international purchases follows a year-ago retreat and comes as a surprise, given the current strength of the U.S. dollar.",https://www.cnbc.com/2017/07/18/foreigners-snap-up-record-number-of-us-homes.html
"11:56  AM ET Tue, 18 July 2017",New York manufacturing activity growth slows sharply in July,"Manufacturing in New York state grew for a second month in July but at a much slower pace, as new orders and shipments both slipped.",https://www.cnbc.com/2017/07/17/new-york-manufacturing-activity-slows-sharply-in-july.html
"11:09  AM ET Mon, 17 July 2017","Trump administration reportedly learns lesson from health care, preps polished effort for tax reform","The Trump administration is said to be planning a more coordinated rollout of its tax reform efforts, Axios reported on Sunday.",https://www.cnbc.com/2017/07/16/trump-administration-reportedly-learns-lesson-from-health-care-preps-polished-effort-for-tax-reform.html
"12:40  PM ET Fri, 14 July 2017",Low inflation crimps Fed's ability to hike interest rates this year,Flat consumer inflation and weak June retail sales triggered doubts that the Fed will be able to raise interest rates again this year.,https://www.cnbc.com/2017/07/14/lack-of-inflation-raises-new-doubts-about-fed-ability-to-hike-interest-rates-this-year.html
"10:20  AM ET Fri, 14 July 2017",Consumer sentiment ticks down to 93.1 in early July survey,"Economists expected consumer sentiment to reach 95 in July, according to a survey from Thomson Reuters.",https://www.cnbc.com/2017/07/14/july-us-consumer-sentiment.html
"12:46  PM ET Fri, 14 July 2017","Some in Washington are not invested in achieving 3% growth, claims Budget Director Mulvaney",Mulvaney also defends the Trump administration's position that getting rid of Obamacare will have a positive impact on GDP.,https://www.cnbc.com/2017/07/14/some-people-in-washington-are-invested-in-not-achieving-3-percent-growth-claims-obm-director-mulvaney.html
"4:24  PM ET Fri, 14 July 2017","Jamie Dimon blows up at DC's dysfunction, says he's tired of 'listening to the stupid s---'",JPMorgan Chase CEO Jamie Dimon expressed frustration at the U.S. federal government during the company's earnings conference call Friday.,https://www.cnbc.com/2017/07/14/jpms-jamie-dimon-blows-up-at-washington-on-earnings-call.html
"11:47  AM ET Fri, 14 July 2017",US retail sales fall for the second straight month,"U.S. retail sales unexpectedly fell in June for a second straight month, which could temper expectations of strong acceleration in economic growth in the second quarter.",https://www.cnbc.com/2017/07/14/us-retail-sales-june-2017.html
"9:31  AM ET Fri, 14 July 2017",US industrial output rises for fifth straight month,"U.S. industrial production rose for a fifth straight month in June, helped by gains in mining, while the manufacturing sector rebounded.",https://www.cnbc.com/2017/07/14/us-industrial-production-rose-0.4-in-june-vs-0.3percent-increase-expected.html
"8:43  AM ET Fri, 14 July 2017",US consumer prices were unexpectedly unchanged in June,"The U.S. Consumer Price Index was forecast to rise 0.2 percent in June, after edging up 0.1 percent a month earlier.",https://www.cnbc.com/2017/07/14/us-consumer-price-index-june-2017.html
"9:11  AM ET Mon, 29 Jan 2018",America's Top States for Business 2017: The full list,"CNBC unveils its 11th annual America's Top States for Business ranking, scoring all 50 states on 10 key measures of competitiveness.",https://www.cnbc.com/2017/07/11/americas-top-states-for-business-2017-overall-ranking.html
"10:59  AM ET Fri, 14 July 2017",This is America's Top State for Business in 2017,"Washington is the No. 1 state for business, according to CNBC's Top States for Business 2017 ranking, revealed today.",https://www.cnbc.com/2017/07/11/washington-is-americas-top-state-for-business-in-2017.html
"4:44  PM ET Tue, 11 July 2017",Biggest state winners and losers in competition to win corporate deals,"Massachusetts had the most impressive jump, while Wyoming suffered the biggest drop, in the 2017 CNBC Top States for Business ranking.",https://www.cnbc.com/2017/07/11/biggest-state-winners-and-losers-in-competition-for-companies-jobs.html
"4:11  PM ET Wed, 12 July 2017",In an economic death spiral: America's worst state for business in 2017,West Virginia's economy was hit hard with the decline in coal mining. It remains to be seen if Gov. Justice can revitalize the state.,https://www.cnbc.com/2017/07/11/west-virginia-americas-worst-state-for-business-in-2017.html
"4:40  PM ET Tue, 11 July 2017",America's best states to live in 2017,"Think you live in the best possible place? These states get high marks for low crime, inclusiveness and good health of their citizens.",https://www.cnbc.com/2017/07/11/americas-top-states-to-live-in-2017.html
"12:56  PM ET Thu, 13 July 2017",Another fleeing corporate giant: Connecticut is facing a business migration crisis,"Connecticut's severe tax hikes are causing corporations to take flight. Yet manufacturers are staying put, taking advantage of incentives.",https://www.cnbc.com/2017/07/11/connecticut-is-facing-a-corporate-migration-crisis.html
"2:20  PM ET Tue, 11 July 2017",Fed's Brainard: More rate hikes in doubt; start unwinding bond portfolio 'soon',Brainard's comments are particularly relevant because she is considered a close ideological ally of Fed Chair Janet Yellen.rnrn,https://www.cnbc.com/2017/07/11/feds-brainard-balance-sheet-runoff-soon-but-rate-hikes-in-doubt.html
"6:36  AM ET Tue, 11 July 2017","US small-business optimism dips in June, remains near high",A gauge of U.S. small-business confidence fell in June as business owners expressed frustration over gridlock in Washington.,https://www.cnbc.com/2017/07/11/us-small-business-optimism-dips-in-june-remains-near-high.html
"1:09  PM ET Fri, 14 July 2017",Consumers rack up $1 trillion in credit card debt,"Card debt hits $1.02 trillion in the first quarter of 2017, the highest level since 2008.",https://www.cnbc.com/2017/07/11/credit-card-users-rack-up-over-1-trillion-in-debt.html
"12:21  AM ET Tue, 11 July 2017","Fed's Williams still sees rate hike, asset unwinding this year",A top U.S. central banker on Tuesday said he still expected one more rise in interest rates from the Federal Reserve this year.,https://www.cnbc.com/2017/07/11/feds-williams-still-sees-rate-hike-asset-unwinding-this-year.html
"9:45  AM ET Tue, 11 July 2017",Trump to nominate Randal Quarles to Fed board,"If confirmed, Quarles would be the first Fed official installed by an administration looking to ease financial regulations.",https://www.cnbc.com/2017/07/10/trump-to-nominate-randal-quarles-as-daniel-tarullos-successor-at-fed.html
"5:56  AM ET Tue, 11 July 2017","In a blow to the tech industry, Trump shelves a start-up immigrant rule","The International Entrepreneur Rule, which was set to go into effect next week, is being delayed xe2x80x94 and probably eliminated down the line.",https://www.cnbc.com/2017/07/11/in-blow-to-tech-industry-trump-shelves-start-up-immigrant-rule.html
"7:21  AM ET Tue, 11 July 2017",E-commerce as a jobs engine? One economistxe2x80x99s unorthodox view,"The common refrain is that Amazon and other e-tailers are killing retail jobs, but one new statistical analysis begs to differ.",https://www.cnbc.com/2017/07/11/e-commerce-as-a-jobs-engine-one-economists-unorthodox-view.html
"9:14  AM ET Fri,  7 July 2017","SMASH: Job growth surges by 222,000, way above expectations","The U.S. economy added 222,000 new jobs in June and the unemployment rate held at 4.4 percent, according to a government report Friday.rnrn",https://www.cnbc.com/2017/07/07/us-nonfarm-payrolls-june-2017.html
"4:05  PM ET Wed, 12 July 2017",Here's what the June unemployment rate is not telling you about job losses,The war for workers is heating up among the states as companies of all sizes try to deal with a skills shortage.,https://www.cnbc.com/2017/07/07/heres-what-the-unemployment-rate-is-not-telling-you-about-job-losses.html
"7:35  PM ET Thu,  6 July 2017",Fed's Fischer says US government should boost 'dismal' productivity growth,"Federal Reserve Board Vice Chair Stanley Fischer called on U.S. policymakers to do more to jumpstart a ""dismal"" record of productivity growth.",https://www.cnbc.com/2017/07/06/feds-fischer-says-us-government-should-boost-dismal-productivity-growth.html
"10:13  AM ET Thu,  6 July 2017",Job creation slows in June as labor market gets tighter,Job creation in the private sector tailed off significantly in June in another sign that the economy is getting closer to full employment.,https://www.cnbc.com/2017/07/06/adp-private-sector-jobs-june-2017.html
"11:09  AM ET Thu,  6 July 2017",US services sector expands at faster pace in June,"Non-manufacturing economic activity increased in June, defying the expectation of economists who predicted a fall.",https://www.cnbc.com/2017/07/06/ism-non-manufacturing-index-june.html
"12:12  PM ET Thu,  6 July 2017",Hopes of xe2x80x98Trump bumpxe2x80x99 for US economy shrink as growth forecasts fade,"Recent indicators in areas like consumer spending, construction and auto sales have been decidedly less robust this year, The New York Times reports.",https://www.cnbc.com/2017/07/06/hopes-of-trump-bump-for-u-s-economy-shrink-as-growth-forecasts-fade.html
"7:52  AM ET Wed,  2 Aug 2017","Mortgage applications retreat 2.8%, even as interest rates stay low","Total mortgage application volume fell 2.8 percent last week compared with the previous week, according to the Mortgage Bankers Association.",https://www.cnbc.com/2017/08/02/mortgage-applications-retreat-as-interest-rates-stay-low.html
"12:22  PM ET Wed,  2 Aug 2017",Goldman CEO Blankfein: The economy is firing despite the political mess in Washington,Blankfein also says the U.S. needs to stay focused on wealth generation.,https://www.cnbc.com/2017/08/02/goldman-ceo-blankfein-says-economy-pretty-good-but-political-environment-pretty-bad.html
"8:31  AM ET Wed,  2 Aug 2017","Amazon is hiring 50,000 people today. Here are 9 other tech companies bringing on tons of talent","Amazon posted a whopping 258,511 jobs last year alone.",https://www.cnbc.com/2017/08/01/here-are-the-9-tech-companies-hiring-the-most-talent-right-now.html
"1:16  PM ET Tue,  1 Aug 2017",Economists say Trump might be boosting economic growth but overstates his role,"The president claims a lot of the credit for gains in GDP, but economists debate how much his policies have really contributed.",https://www.cnbc.com/2017/08/01/trump-growth-policies-economy.html
"10:38  AM ET Tue,  1 Aug 2017","US factory activity continues to expand, construction spending disappoints","The U.S. manufacturing index hit 56.3 in July, coming in just below the 56.5 expected by economics polled by Reuters.",https://www.cnbc.com/2017/08/01/july-ism-manufacturing-index-construction.html
"11:39  AM ET Tue,  1 Aug 2017",US carmakers sales to daily rental fleets slashed in July,"Fiat Chrysler Automobiles said on Tuesday its U.S. vehicle sales dropped 10 percent in July, to 161,477, as it cut back sales to daily rental fleets.rn",https://www.cnbc.com/2017/08/01/us-carmakers-slashed-daily-rental-sales-in-july.html
"1:58  PM ET Tue,  1 Aug 2017",Four major US cities ring housing bubble alarm,"Four of the nation's largest cities are now considered overvalued, and affordability is becoming a bigger challenge.",https://www.cnbc.com/2017/08/01/four-major-us-cities-ring-housing-bubble-alarm.html
"9:09  AM ET Tue,  1 Aug 2017",Consumer spending edges up; income held back by drop in dividends,Consumer spending slowed in June as income growth turned in the weakest performance in seven months.,https://www.cnbc.com/2017/08/01/us-personal-income-june-2017.html
"11:08  AM ET Mon, 31 July 2017",Fed's Fischer: Weak economy is keeping interest rates low,"Fed Vice Chair Stanley Fischer said low rates send ""a powerful signal that the growth potential of the economy may be limited.""",https://www.cnbc.com/2017/07/31/feds-fischer-weak-economy-is-keeping-interest-rates-low.html
"12:37  PM ET Wed, 26 July 2017",The Fed is about to make a major policy change. Here's how it works,"Consider the Fed the Starship Enterprise: It went where no central bank had gone before, and now must plot the journey home.rnrn",https://www.cnbc.com/2017/07/26/the-fed-is-about-to-make-balance-sheet-change-how-it-works.html
"4:25  PM ET Mon, 24 July 2017",Democrats take aim at big business and drug prices in new economic campaign,"Democrats led by Pelosi, Schumer and Warren roll out their 2018 economic platform titled ""A Better Deal.""",https://www.cnbc.com/2017/07/23/democrats-take-aim-at-big-business-drug-prices-in-economic-campaign.html
"11:29  AM ET Mon, 24 July 2017",Investor confidence and America's status as the world's economic leader are at risk under Trump,"As Trump strains the justice system at home and upends American commitments abroad, the president poses two kinds of risks.",https://www.cnbc.com/2017/07/24/the-economic-risks-posed-by-the-trump-predicament.html
"12:17  PM ET Mon, 24 July 2017",US existing home sales stumble as prices hit record high,The National Association of Realtors said existing home sales dropped 1.8 percent to a seasonally adjusted annual rate of 5.52 million units last month.,https://www.cnbc.com/2017/07/24/june-us-existing-home-sales.html
"10:22  AM ET Mon, 24 July 2017",Small businesses are split over Republican health-care plans,"Small business owners often resent the cost and regulatory burden of complying with the health-care law, N>Y. Times reports.",https://www.cnbc.com/2017/07/24/small-businesses-split-over-republican-health-plans.html
